InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,SrNo,Tag
160554237,596134326249,,PayerLineItem,6200000001419379076,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",CAN1-DataTransfer-Out-Bytes,,301279614,$0.000 per GB - first 1 GB of data transferred out per month,2018/11/01 0:00:00,2018/11/30 23:59:59,6.00E-07,,USD,0,0,0,None,0,201,Network Egress
160554237,596134326249,,PayerLineItem,6200000001419379077,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EUW3-DataTransfer-In-Bytes,,301279346,$0.000 per GB - data transfer in per month,2018/11/01 0:00:00,2018/11/30 23:59:59,4.00E-08,,USD,0,0,0,None,0,202,Network Egress
160554237,596134326249,,PayerLineItem,6200000001419379078,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS2-DataTransfer-Out-Bytes,,301278983,$0.000 per GB - first 1 GB of data transferred out per month,2018/11/01 0:00:00,2018/11/30 23:59:59,6.00E-07,,USD,0,0,0,None,0,203,Network Egress
160554237,596134326249,,PayerLineItem,6200000001420214089,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:t2.medium,RunInstances,308582593,$0.0464 per On Demand Linux t2.medium Instance Hour,2018/11/01 0:00:00,2018/11/30 23:59:59,720,,USD,33.41,0,0,None,33.41,204,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214090,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW1-Requests-Tier2,,307442933,"$0.0044 per 10,000 GET and all other requests",2018/11/01 0:00:00,2018/11/30 23:59:59,7497083,,USD,3.3,0,0,None,3.3,205,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214091,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:c5.2xlarge,RunInstances,308586184,$0.34 per On Demand Linux c5.2xlarge Instance Hour,2018/11/01 0:00:00,2018/11/07 0:32:37,1728,,USD,587.52,0,0,None,587.52,206,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214092,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBS:VolumeIOUsage,,308579102,$0.05 per 1 million I/O requests - US West (Oregon),2018/11/01 0:00:00,2018/11/30 23:59:59,7880527,,USD,0.39,0,0,None,0.39,207,PD Storage
160554237,596134326249,,PayerLineItem,6200000001420214093,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier2,,307443187,"$0.004 per 10,000 GET and all other requests",2018/11/01 0:00:00,2018/11/30 23:59:59,7344,,USD,0,0,0,None,0,208,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214094,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier1,,307443210,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2018/11/01 0:00:00,2018/11/30 23:59:59,99185,,USD,0.5,0,0,None,0.5,209,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214095,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-NatGateway-Bytes,NatGateway,308587908,$0.045 per GB Data Processed by NAT Gateways,2018/11/01 0:00:00,2018/11/30 23:59:59,5949.962047,,USD,267.75,0,0,None,267.75,210,Cloud NAT
160554237,596134326249,,PayerLineItem,6200000001420214096,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-LoadBalancerUsage,LoadBalancing:Application,308579054,$0.0225 per Application LoadBalancer-hour (or partial hour),2018/11/01 0:00:00,2018/11/30 23:59:59,8640,,USD,194.4,0,0,None,194.4,211,Load Balancer
160554237,596134326249,,PayerLineItem,6200000001420214097,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBS:VolumeUsage.gp2,,308588331,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US West (Oregon),2018/11/01 0:00:00,2018/11/30 23:59:59,1498.496192,,USD,149.85,0,0,None,149.85,212,PD Storage
160554237,596134326249,,PayerLineItem,6200000001420214098,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-LCUUsage,LoadBalancing:Application,308582009,$0.008 per used Application load balancer capacity unit-hour (or partial hour),2018/11/01 0:00:00,2018/11/30 23:59:59,9710.196041,,USD,77.68,0,0,None,77.68,213,Load Balancer
160554237,596134326249,,PayerLineItem,6200000001420214099,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",EUC1-Requests-Tier2,,307443525,"$0.0043 per 10,000 GET and all other requests",2018/11/01 0:00:00,2018/11/30 23:59:59,412,,USD,0,0,0,None,0,214,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214100,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW2-Requests-Tier2,,307503017,"$0.004 per 10,000 GET and all other requests",2018/11/01 0:00:00,2018/11/30 23:59:59,2637630,,USD,1.06,0,0,None,1.06,215,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214101,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW2-Requests-Tier1,,307443671,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2018/11/01 0:00:00,2018/11/30 23:59:59,2194344,,USD,10.97,0,0,None,10.97,216,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214102,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:t2.small,RunInstances,308585510,$0.023 per On Demand Linux t2.small Instance Hour,2018/11/01 0:00:00,2018/11/30 23:59:59,1440,,USD,33.12,0,0,None,33.12,217,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214103,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBSOptimized:c5.4xlarge,Hourly,308585673,$0.00 for 2250 Mbps per c5.4xlarge instance-hour (or partial hour),2018/11/01 0:00:00,2018/11/30 23:59:59,720,,USD,0,0,0,None,0,218,Others
160554237,596134326249,,PayerLineItem,6200000001420214104,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",EUC1-TimedStorage-ByteHrs,,307443470,$0.0245 per GB - first 50 TB / month of storage used,2018/11/01 0:00:00,2018/11/30 23:59:59,0.0773718,,USD,0,0,0,None,0,219,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214105,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:c5.4xlarge,RunInstances,308577802,$0.68 per On Demand Linux c5.4xlarge Instance Hour,2018/11/01 0:00:00,2018/11/30 23:59:59,2181.257292,,USD,1483.25,0,0,None,1483.25,220,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214106,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW1-TimedStorage-ByteHrs,,307442941,$0.026 per GB - first 50 TB / month of storage used,2018/11/01 0:00:00,2018/11/30 23:59:59,1813.997893,,USD,47.16,0,0,None,47.16,221,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214107,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW1-Requests-Tier1,,307442983,"$0.0055 per 1,000 PUT, COPY, POST, or LIST requests",2018/11/01 0:00:00,2018/11/30 23:59:59,5278165,,USD,29.03,0,0,None,29.03,222,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214108,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-NatGateway-Hours,NatGateway,308585966,$0.045 per NAT Gateway Hour,2018/11/01 0:00:00,2018/11/30 23:59:59,2880,,USD,129.6,0,0,None,129.6,223,Cloud NAT
160554237,596134326249,,PayerLineItem,6200000001420214109,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBS:VolumeUsage,,308583951,$0.05 per GB-month of Magnetic provisioned storage - US West (Oregon),2018/11/01 0:00:00,2018/11/30 23:59:59,48.0000024,,USD,2.4,0,0,None,2.4,224,PD Storage
160554237,596134326249,,PayerLineItem,6200000001420214110,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBSOptimized:c5.xlarge,Hourly,308588115,$0.00 for 800 Mbps per c5.xlarge instance-hour (or partial hour),2018/11/01 0:00:00,2018/11/30 23:59:59,4320,,USD,0,0,0,None,0,225,Others
160554237,596134326249,,PayerLineItem,6200000001420214111,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage:c5.xlarge,RunInstances,308578489,$0.17 per On Demand Linux c5.xlarge Instance Hour,2018/11/01 0:00:00,2018/11/07 0:32:37,1008,,USD,171.36,0,0,None,171.36,226,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214112,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBS:SnapshotUsage,,308587021,$0.05 per GB-Month of snapshot data stored - US West (Oregon),2018/11/01 0:00:00,2018/11/30 23:59:59,92.92041029,,USD,4.65,0,0,None,4.65,227,PD Storage
160554237,596134326249,,PayerLineItem,6200000001420214113,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",EUC1-Requests-Tier1,,307443474,"$0.0054 per 1,000 PUT, COPY, POST, or LIST requests",2018/11/01 0:00:00,2018/11/30 23:59:59,20,,USD,0,0,0,None,0,228,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214114,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-EBSOptimized:c5.2xlarge,Hourly,308578711,$0.00 for 1125 Mbps per c5.2xlarge instance-hour (or partial hour),2018/11/01 0:00:00,2018/11/30 23:59:59,8640,,USD,0,0,0,None,0,229,Others
160554237,596134326249,,PayerLineItem,6200000001420214115,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-BoxUsage,RunInstances,308579465,$0.044 per On Demand Linux m1.small Instance Hour,2018/11/01 0:00:00,2018/11/30 23:59:59,11.099725,,USD,0.49,0,0,None,0.49,230,Compute Engine
160554237,596134326249,,PayerLineItem,6200000001420214116,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",USW2-TimedStorage-ByteHrs,,307502993,$0.023 per GB - first 50 TB / month of storage used,2018/11/01 0:00:00,2018/11/30 23:59:59,4565.494401,,USD,105.01,0,0,None,105.01,231,GC Storage
160554237,596134326249,,PayerLineItem,6200000001420214117,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,307443195,$0.023 per GB - first 50 TB / month of storage used,2018/11/01 0:00:00,2018/11/30 23:59:59,200.1355639,,USD,4.6,0,0,None,4.6,232,GC Storage
160554237,596134326249,,PayerLineItem,6200000001421129063,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonCloudFront,Amazon CloudFront,"Amazon Web Services, Inc.",CA-DataTransfer-Out-OBytes,,281246393,$0.020 per GB - All data transfer out to Origin (Canada),2018/11/01 0:00:00,2018/11/30 23:59:59,3.70E-07,,USD,0,0,0,None,0,233,Cloud CDN
160554237,596134326249,,PayerLineItem,6200000001421129064,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonCloudFront,Amazon CloudFront,"Amazon Web Services, Inc.",CA-Requests-HTTPS-Proxy,,281246417,"$0.0100 per 10,000 Proxy HTTPS Requests (Canada)",2018/11/01 0:00:00,2018/11/30 23:59:59,1,,USD,0,0,0,None,0,234,Cloud CDN
160554237,596134326249,,PayerLineItem,6200000001423766266,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AWSGlue,AWS Glue,"Amazon Web Services, Inc.",USW2-Catalog-Request,Request,272606062,$0 for AWS Glue Data Catalog requests under the free tier,2018/11/01 0:00:00,2018/11/30 23:59:59,1,,USD,0,0,0,None,0,235,Others
160554237,596134326249,,PayerLineItem,6200000001425396785,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonCloudFront,Amazon CloudFront,"Amazon Web Services, Inc.",SA-Requests-Tier1,,281246402,"$0.0160 per 10,000 HTTP Requests",2018/11/01 0:00:00,2018/11/30 23:59:59,5,,USD,0,0,0,None,0,236,Cloud CDN
160554237,596134326249,,PayerLineItem,6200000001429240771,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-InstanceUsage:db.r4.2xlarge,CreateDBInstance:0014,309593749,$1.000 per RDS db.r4.2xlarge Single-AZ instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/07 22:26:58,173,,USD,173,0,0,None,173,237,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240772,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-Multi-AZUsage:db.m4.large,CreateDBInstance:0014,309593850,$0.364 per RDS db.m4.large Multi-AZ instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/30 23:59:59,720,,USD,262.08,0,0,None,262.08,238,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240773,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-InstanceUsage:db.t2.large,CreateDBInstance:0014,309594188,$0.145 per RDS db.t2.large instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/30 23:59:59,6481,,USD,939.75,0,0,None,939.75,239,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240774,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-InstanceUsage:db.m4.large,CreateDBInstance:0014,309593805,$0.182 per RDS db.m4.large instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/30 23:59:59,720,,USD,131.04,0,0,None,131.04,240,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240775,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-Multi-AZUsage:db.r4.4xlarge,CreateDBInstance:0014,309594597,$4.000 per RDS db.r4.4xlarge Multi-AZ instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/30 23:59:59,310.25,,USD,1241,0,0,None,1241,241,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240776,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-RDS:GP2-Storage,CreateDBInstance,309594573,$0.115 per GB-month of provisioned GP2 storage,2018/11/01 0:00:00,2018/11/30 23:59:59,31429.16667,,USD,3614.35,0,0,None,3614.35,242,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240777,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-InstanceUsage:db.r4.4xlarge,CreateDBInstance:0014,309594708,$2.000 per RDS db.r4.4xlarge Single-AZ instance hour (or partial hour) running PostgreSQL,2018/11/01 0:00:00,2018/11/07 22:26:58,498,,USD,996,0,0,None,996,243,Cloud SQL
160554237,596134326249,,PayerLineItem,6200000001429240778,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/12/03 7:54:24,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-RDS:Multi-AZ-GP2-Storage,CreateDBInstance,309594350,$0.230 per GB-month of provisioned GP2 storage for Multi-AZ deployments,2018/11/01 0:00:00,2018/11/30 23:59:59,3100.000003,,USD,713,0,0,None,713,244,Cloud SQL
157446304,596134326249,,PayerLineItem,6200000001392659471,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 22:28:13,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-HeavyUsage:db.r4.4xlarge,CreateDBInstance:0014,,"Sign up charge for subscription: 1787942263, planId: 11396569",2018/11/07 22:26:58,2019/11/07 22:26:57,1,,USD,18887,0,0,None,18887,245,Reserved
157421469,596134326249,,PayerLineItem,6200000001392519000,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 0:33:53,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:c5.2xlarge,RunInstances,,"Sign up charge for subscription: 1784916428, planId: 11136657",2018/11/07 0:32:37,2019/11/07 0:32:36,11,,USD,19261,0,0,None,19261,246,Reserved
157447281,596134326249,,PayerLineItem,6200000001401534759,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 22:47:10,Pioneer Works,,,,AmazonRedshift,Amazon Redshift,"Amazon Web Services, Inc.",USW2-HeavyUsage:dc2.large,RunComputeNode:0001,,"Sign up charge for subscription: 1787974563, planId: 10749305",2018/11/07 22:45:50,2019/11/07 22:45:49,20,,USD,27600,0,0,None,27600,247,Reserved
157421468,596134326249,,PayerLineItem,6200000001387544812,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 0:33:53,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:c5.xlarge,RunInstances,,"Sign up charge for subscription: 1784916399, planId: 11137681",2018/11/07 0:32:37,2019/11/07 0:32:36,5,,USD,4380,0,0,None,4380,248,Reserved
157421470,596134326249,,PayerLineItem,6200000001400403369,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 0:33:53,Pioneer Works,,,,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",USW2-HeavyUsage:c5.4xlarge,RunInstances,,"Sign up charge for subscription: 1784916443, planId: 11128905",2018/11/07 0:32:37,2019/11/07 0:32:36,10,,USD,35030,0,0,None,35030,249,Reserved
157446342,596134326249,,PayerLineItem,6200000001400539522,2018/11/01 0:00:00,2018/11/30 23:59:59,2018/11/07 22:30:07,Pioneer Works,,,,AmazonRDS,Amazon Relational Database Service,"Amazon Web Services, Inc.",USW2-HeavyUsage:db.r4.4xlarge,CreateDBInstance:0014,,"Sign up charge for subscription: 1787945397, planId: 11396717",2018/11/07 22:28:38,2019/11/07 22:28:37,3,,USD,28329,0,0,None,28329,250,Reserved